sales_id,order_id,order_date,order_date_key,ship_date,ship_mode,customer_id,product_id,country,city,state,region,quantity,sales_amount,gross_sales,discount,discount_pct,profit,year,month
2764,CA-2017-165757,2017-06-22 00:00:00.000000,20170622,2017-06-28 00:00:00.000000,Standard Class,PL-18925,OFF-BI-10003166,United States,Philadelphia,Pennsylvania,East,3,10.332000000000003,11.032000000000002,0.7,0.06345177664974617,-7.576799999999999,2017,6
2765,CA-2017-165757,2017-06-22 00:00:00.000000,20170622,2017-06-28 00:00:00.000000,Standard Class,PL-18925,OFF-BI-10003982,United States,Philadelphia,Pennsylvania,East,5,31.155000000000005,31.855000000000004,0.7,0.021974572280646677,-23.8855,2017,6
2766,CA-2017-165757,2017-06-22 00:00:00.000000,20170622,2017-06-28 00:00:00.000000,Standard Class,PL-18925,OFF-ST-10004835,United States,Philadelphia,Pennsylvania,East,2,8.928,9.128,0.2,0.021910604732690624,0.6696,2017,6
2767,CA-2017-167752,2017-01-15 00:00:00.000000,20170115,2017-01-18 00:00:00.000000,First Class,RW-19690,OFF-AP-10000159,United States,Philadelphia,Pennsylvania,East,1,34.384,34.584,0.2,0.005783021050196622,3.8681999999999945,2017,1
2768,CA-2017-167752,2017-01-15 00:00:00.000000,20170115,2017-01-18 00:00:00.000000,First Class,RW-19690,OFF-AP-10002945,United States,Philadelphia,Pennsylvania,East,8,1924.1599999999999,1924.36,0.2,0.00010393065746533913,312.67599999999993,2017,1
2769,US-2015-122140,2015-04-02 00:00:00.000000,20150402,2015-04-07 00:00:00.000000,Standard Class,MO-17950,OFF-AP-10001242,United States,Dallas,Texas,Central,2,32.19199999999999,32.99199999999999,0.8,0.02424830261881669,-80.48,2015,4
2770,US-2015-122140,2015-04-02 00:00:00.000000,20150402,2015-04-07 00:00:00.000000,Standard Class,MO-17950,TEC-AC-10003038,United States,Dallas,Texas,Central,7,50.120000000000005,50.32000000000001,0.2,0.00397456279809221,-0.6265000000000072,2015,4
2771,US-2015-122140,2015-04-02 00:00:00.000000,20150402,2015-04-07 00:00:00.000000,Standard Class,MO-17950,TEC-AC-10003289,United States,Dallas,Texas,Central,3,47.976,48.176,0.2,0.004151444702756559,1.7990999999999993,2015,4
2772,CA-2016-163986,2016-09-03 00:00:00.000000,20160903,2016-09-10 00:00:00.000000,Standard Class,JJ-15445,OFF-ST-10000918,United States,Waukesha,Wisconsin,Central,5,54.5,54.5,0.0,0.0,14.169999999999998,2016,9
2773,CA-2017-158967,2017-12-10 00:00:00.000000,20171210,2017-12-12 00:00:00.000000,First Class,BT-11680,FUR-FU-10001940,United States,Fort Lauderdale,Florida,South,3,19.104,19.304,0.2,0.01036054703688355,5.731200000000001,2017,12
2774,CA-2016-131576,2016-11-22 00:00:00.000000,20161122,2016-11-26 00:00:00.000000,Standard Class,RD-19585,OFF-BI-10002852,United States,Detroit,Michigan,Central,3,49.44,49.44,0.0,0.0,24.2256,2016,11
2775,CA-2017-143455,2017-11-11 00:00:00.000000,20171111,2017-11-18 00:00:00.000000,Standard Class,ML-17755,OFF-PA-10004451,United States,Springfield,Ohio,East,2,10.368000000000002,10.568000000000001,0.2,0.018925056775170323,3.6288,2017,11
2776,CA-2016-144729,2016-10-21 00:00:00.000000,20161021,2016-10-25 00:00:00.000000,Standard Class,JE-15745,OFF-ST-10004804,United States,San Diego,California,West,3,154.44,154.44,0.0,0.0,1.544400000000003,2016,10
2777,CA-2015-127019,2015-12-21 00:00:00.000000,20151221,2015-12-25 00:00:00.000000,Standard Class,ER-13855,OFF-AP-10003971,United States,Colorado Springs,Colorado,West,7,60.98400000000001,61.18400000000001,0.2,0.0032688284518828446,4.5737999999999985,2015,12
2778,CA-2015-138534,2015-07-17 00:00:00.000000,20150717,2015-07-19 00:00:00.000000,Second Class,JM-15535,FUR-BO-10003159,United States,Bakersfield,California,West,2,195.466,195.616,0.15,0.0007668084410273187,-13.797600000000017,2015,7
2779,CA-2017-108322,2017-04-30 00:00:00.000000,20170430,2017-05-05 00:00:00.000000,Standard Class,SS-20140,FUR-FU-10001935,United States,Pompano Beach,Florida,South,8,23.680000000000003,23.880000000000003,0.2,0.008375209380234505,6.216000000000002,2017,4
2780,CA-2017-108322,2017-04-30 00:00:00.000000,20170430,2017-05-05 00:00:00.000000,Standard Class,SS-20140,TEC-AC-10003433,United States,Pompano Beach,Florida,South,3,2.3760000000000003,2.5760000000000005,0.2,0.07763975155279502,0.7424999999999999,2017,4
2781,CA-2017-167668,2017-05-06 00:00:00.000000,20170506,2017-05-08 00:00:00.000000,First Class,TC-21295,OFF-LA-10004544,United States,New York City,New York,East,4,59.2,59.2,0.0,0.0,29.6,2017,5
2782,CA-2017-146724,2017-11-20 00:00:00.000000,20171120,2017-11-27 00:00:00.000000,Standard Class,HG-15025,OFF-AR-10001026,United States,Lakeville,Minnesota,Central,10,22.0,22.0,0.0,0.0,9.680000000000001,2017,11
2783,CA-2016-139878,2016-11-11 00:00:00.000000,20161111,2016-11-16 00:00:00.000000,Standard Class,LD-17005,TEC-PH-10001336,United States,Detroit,Michigan,Central,2,257.98,257.98,0.0,0.0,74.8142,2016,11
2784,US-2016-106677,2016-11-05 00:00:00.000000,20161105,2016-11-10 00:00:00.000000,Standard Class,AS-10285,TEC-PH-10003187,United States,Philadelphia,Pennsylvania,East,2,23.987999999999996,24.387999999999995,0.4,0.016401508938822376,-15.991999999999999,2016,11
2785,CA-2016-116974,2016-10-09 00:00:00.000000,20161009,2016-10-15 00:00:00.000000,Standard Class,MP-17965,TEC-PH-10004897,United States,Troy,Ohio,East,4,23.976,24.375999999999998,0.4,0.016409583196586808,-15.584400000000002,2016,10
2786,CA-2015-149972,2015-09-21 00:00:00.000000,20150921,2015-09-23 00:00:00.000000,First Class,CD-12790,FUR-CH-10004997,United States,Los Angeles,California,West,4,601.536,601.736,0.2,0.00033237167129771195,0.0,2015,9
2787,CA-2015-149972,2015-09-21 00:00:00.000000,20150921,2015-09-23 00:00:00.000000,First Class,CD-12790,OFF-FA-10002763,United States,Los Angeles,California,West,2,7.9,7.9,0.0,0.0,2.5279999999999996,2015,9
2788,US-2014-117744,2014-12-02 00:00:00.000000,20141202,2014-12-06 00:00:00.000000,Standard Class,MD-17860,FUR-FU-10001588,United States,Corpus Christi,Texas,Central,5,58.36,58.96,0.6,0.010176390773405698,-24.802999999999997,2014,12
2789,US-2014-117744,2014-12-02 00:00:00.000000,20141202,2014-12-06 00:00:00.000000,Standard Class,MD-17860,OFF-AR-10000940,United States,Corpus Christi,Texas,Central,7,16.464,16.663999999999998,0.2,0.012001920307249163,1.4406000000000008,2014,12
2790,US-2014-117744,2014-12-02 00:00:00.000000,20141202,2014-12-06 00:00:00.000000,Standard Class,MD-17860,FUR-FU-10002759,United States,Corpus Christi,Texas,Central,5,39.96000000000001,40.56000000000001,0.6,0.01479289940828402,-23.976,2014,12
2791,CA-2014-125514,2014-09-21 00:00:00.000000,20140921,2014-09-22 00:00:00.000000,First Class,BM-11650,OFF-AP-10000358,United States,Omaha,Nebraska,Central,2,25.96,25.96,0.0,0.0,7.528399999999998,2014,9
2792,CA-2014-125514,2014-09-21 00:00:00.000000,20140921,2014-09-22 00:00:00.000000,First Class,BM-11650,OFF-AP-10003281,United States,Omaha,Nebraska,Central,3,36.269999999999996,36.269999999999996,0.0,0.0,10.880999999999997,2014,9
2793,CA-2014-125514,2014-09-21 00:00:00.000000,20140921,2014-09-22 00:00:00.000000,First Class,BM-11650,OFF-PA-10000029,United States,Omaha,Nebraska,Central,1,6.48,6.48,0.0,0.0,3.1104000000000003,2014,9
2794,CA-2014-154599,2014-04-12 00:00:00.000000,20140412,2014-04-17 00:00:00.000000,Standard Class,KN-16450,TEC-PH-10001557,United States,Redondo Beach,California,West,14,1075.088,1075.288,0.2,0.00018599668181919636,94.07019999999994,2014,4
2795,CA-2014-154599,2014-04-12 00:00:00.000000,20140412,2014-04-17 00:00:00.000000,Standard Class,KN-16450,TEC-PH-10000576,United States,Redondo Beach,California,West,4,438.36800000000005,438.56800000000004,0.2,0.00045602962368435454,38.357200000000006,2014,4
2796,CA-2014-154599,2014-04-12 00:00:00.000000,20140412,2014-04-17 00:00:00.000000,Standard Class,KN-16450,OFF-BI-10002764,United States,Redondo Beach,California,West,7,18.088,18.288,0.2,0.010936132983377079,6.556900000000001,2014,4
2797,CA-2014-154599,2014-04-12 00:00:00.000000,20140412,2014-04-17 00:00:00.000000,Standard Class,KN-16450,FUR-BO-10001337,United States,Redondo Beach,California,West,3,308.499,308.649,0.15,0.00048598893889175083,-18.147,2014,4
2798,CA-2017-158743,2017-10-20 00:00:00.000000,20171020,2017-10-27 00:00:00.000000,Standard Class,IG-15085,OFF-AR-10002257,United States,Little Rock,Arkansas,South,4,13.36,13.36,0.0,0.0,4.141599999999999,2017,10
2799,CA-2017-158743,2017-10-20 00:00:00.000000,20171020,2017-10-27 00:00:00.000000,Standard Class,IG-15085,OFF-PA-10001019,United States,Little Rock,Arkansas,South,2,39.96,39.96,0.0,0.0,18.7812,2017,10
2800,CA-2017-158743,2017-10-20 00:00:00.000000,20171020,2017-10-27 00:00:00.000000,Standard Class,IG-15085,OFF-BI-10003364,United States,Little Rock,Arkansas,South,5,145.85000000000002,145.85000000000002,0.0,0.0,70.008,2017,10
2801,CA-2016-153318,2016-10-25 00:00:00.000000,20161025,2016-10-28 00:00:00.000000,First Class,JS-15595,TEC-PH-10000984,United States,Miami,Florida,South,5,783.9600000000002,784.1600000000002,0.2,0.0002550499897980004,78.39600000000004,2016,10
2802,US-2015-110163,2015-11-01 00:00:00.000000,20151101,2015-11-04 00:00:00.000000,First Class,GA-14725,OFF-AR-10001683,United States,Salem,Oregon,West,1,7.88,8.08,0.2,0.024752475247524754,1.7730000000000004,2015,11
2803,CA-2017-143329,2017-11-03 00:00:00.000000,20171103,2017-11-08 00:00:00.000000,Standard Class,DL-13330,FUR-FU-10000629,United States,Las Cruces,New Mexico,West,3,41.37,41.37,0.0,0.0,17.3754,2017,11
2804,CA-2015-159380,2015-05-12 00:00:00.000000,20150512,2015-05-16 00:00:00.000000,Standard Class,CS-12505,OFF-PA-10003893,United States,San Francisco,California,West,3,12.84,12.84,0.0,0.0,5.777999999999999,2015,5
2805,CA-2015-159380,2015-05-12 00:00:00.000000,20150512,2015-05-16 00:00:00.000000,Standard Class,CS-12505,OFF-PA-10004239,United States,San Francisco,California,West,6,25.68,25.68,0.0,0.0,11.555999999999997,2015,5
2806,CA-2015-122623,2015-09-07 00:00:00.000000,20150907,2015-09-11 00:00:00.000000,Standard Class,CC-12145,FUR-CH-10000553,United States,El Paso,Texas,Central,2,47.51599999999999,47.81599999999999,0.3,0.006274050527020246,-2.0364000000000004,2015,9
2807,CA-2015-148635,2015-07-25 00:00:00.000000,20150725,2015-07-27 00:00:00.000000,Second Class,MH-18025,OFF-FA-10004395,United States,Seattle,Washington,West,2,9.42,9.42,0.0,0.0,0.4710000000000001,2015,7
2808,CA-2015-148635,2015-07-25 00:00:00.000000,20150725,2015-07-27 00:00:00.000000,Second Class,MH-18025,OFF-PA-10004782,United States,Seattle,Washington,West,2,12.96,12.96,0.0,0.0,6.2208000000000006,2015,7
2809,CA-2015-148635,2015-07-25 00:00:00.000000,20150725,2015-07-27 00:00:00.000000,Second Class,MH-18025,FUR-BO-10002213,United States,Seattle,Washington,West,5,704.9,704.9,0.0,0.0,56.392000000000024,2015,7
2810,CA-2015-148635,2015-07-25 00:00:00.000000,20150725,2015-07-27 00:00:00.000000,Second Class,MH-18025,FUR-CH-10001854,United States,Seattle,Washington,West,2,561.5680000000001,561.7680000000001,0.2,0.00035601885475854795,28.078400000000016,2015,7
2811,CA-2015-135685,2015-11-16 00:00:00.000000,20151116,2015-11-18 00:00:00.000000,Second Class,MP-18175,OFF-PA-10000157,United States,Milwaukee,Wisconsin,Central,9,179.82,179.82,0.0,0.0,84.5154,2015,11
2812,CA-2015-135685,2015-11-16 00:00:00.000000,20151116,2015-11-18 00:00:00.000000,Second Class,MP-18175,FUR-FU-10001185,United States,Milwaukee,Wisconsin,Central,6,185.57999999999998,185.57999999999998,0.0,0.0,76.0878,2015,11
2813,CA-2015-135685,2015-11-16 00:00:00.000000,20151116,2015-11-18 00:00:00.000000,Second Class,MP-18175,FUR-TA-10001520,United States,Milwaukee,Wisconsin,Central,3,214.11,214.11,0.0,0.0,36.39869999999998,2015,11
2814,CA-2015-135685,2015-11-16 00:00:00.000000,20151116,2015-11-18 00:00:00.000000,Second Class,MP-18175,TEC-AC-10004145,United States,Milwaukee,Wisconsin,Central,4,999.96,999.96,0.0,0.0,229.99080000000004,2015,11
2815,CA-2015-135685,2015-11-16 00:00:00.000000,20151116,2015-11-18 00:00:00.000000,Second Class,MP-18175,FUR-TA-10000688,United States,Milwaukee,Wisconsin,Central,3,653.55,653.55,0.0,0.0,111.10349999999994,2015,11
2816,CA-2015-104626,2015-09-01 00:00:00.000000,20150901,2015-09-08 00:00:00.000000,Standard Class,DR-12940,OFF-BI-10001510,United States,Franklin,Massachusetts,East,5,114.60000000000001,114.60000000000001,0.0,0.0,51.57,2015,9
2817,CA-2015-104626,2015-09-01 00:00:00.000000,20150901,2015-09-08 00:00:00.000000,Standard Class,DR-12940,FUR-CH-10003817,United States,Franklin,Massachusetts,East,1,60.74,60.74,0.0,0.0,15.185000000000002,2015,9
2818,CA-2015-104626,2015-09-01 00:00:00.000000,20150901,2015-09-08 00:00:00.000000,Standard Class,DR-12940,FUR-FU-10000308,United States,Franklin,Massachusetts,East,2,124.36,124.36,0.0,0.0,27.3592,2015,9
2819,CA-2015-104626,2015-09-01 00:00:00.000000,20150901,2015-09-08 00:00:00.000000,Standard Class,DR-12940,OFF-ST-10003208,United States,Franklin,Massachusetts,East,6,1088.76,1088.76,0.0,0.0,315.74039999999985,2015,9
2820,CA-2016-160500,2016-05-05 00:00:00.000000,20160505,2016-05-08 00:00:00.000000,First Class,DM-13015,OFF-BI-10003784,United States,Encinitas,California,West,5,6.720000000000001,6.920000000000001,0.2,0.028901734104046242,2.351999999999999,2016,5
2821,CA-2016-160500,2016-05-05 00:00:00.000000,20160505,2016-05-08 00:00:00.000000,First Class,DM-13015,FUR-TA-10003748,United States,Encinitas,California,West,3,298.776,298.976,0.2,0.0006689500160548005,7.469399999999993,2016,5
2822,CA-2017-100202,2016-12-31 00:00:00.000000,20161231,2017-01-05 00:00:00.000000,Standard Class,BD-11620,TEC-PH-10002563,United States,Anaheim,California,West,3,302.376,302.57599999999996,0.2,0.0006609909576436996,22.678200000000018,2016,12
2823,CA-2017-131016,2017-09-18 00:00:00.000000,20170918,2017-09-20 00:00:00.000000,First Class,DC-12850,OFF-AR-10000122,United States,Arlington,Texas,Central,2,8.928,9.128,0.2,0.021910604732690624,0.5579999999999989,2017,9
2824,CA-2017-131016,2017-09-18 00:00:00.000000,20170918,2017-09-20 00:00:00.000000,First Class,DC-12850,OFF-ST-10000352,United States,Arlington,Texas,Central,2,47.584,47.784000000000006,0.2,0.0041855014230704835,-2.9739999999999966,2017,9
2825,US-2014-112914,2014-09-25 00:00:00.000000,20140925,2014-09-30 00:00:00.000000,Standard Class,MT-18070,OFF-PA-10003270,United States,Houston,Texas,Central,8,33.792,33.992000000000004,0.2,0.005883737349964697,10.559999999999999,2014,9
2826,US-2014-112914,2014-09-25 00:00:00.000000,20140925,2014-09-30 00:00:00.000000,Standard Class,MT-18070,FUR-BO-10003272,United States,Houston,Texas,Central,2,300.53279999999995,300.85279999999995,0.32,0.0010636430839267577,-97.23120000000003,2014,9
2827,US-2014-112914,2014-09-25 00:00:00.000000,20140925,2014-09-30 00:00:00.000000,Standard Class,MT-18070,OFF-BI-10002982,United States,Houston,Texas,Central,2,2.7239999999999993,3.523999999999999,0.8,0.22701475595913742,-4.358400000000001,2014,9
2828,US-2014-112914,2014-09-25 00:00:00.000000,20140925,2014-09-30 00:00:00.000000,Standard Class,MT-18070,OFF-EN-10001509,United States,Houston,Texas,Central,2,3.2640000000000002,3.4640000000000004,0.2,0.057736720554272515,1.1015999999999997,2014,9
2829,CA-2016-124149,2016-04-23 00:00:00.000000,20160423,2016-04-26 00:00:00.000000,First Class,MJ-17740,OFF-PA-10002421,United States,Lancaster,Ohio,East,6,108.33600000000001,108.53600000000002,0.2,0.0018427065674062062,37.91759999999999,2016,4
2830,CA-2016-124149,2016-04-23 00:00:00.000000,20160423,2016-04-26 00:00:00.000000,First Class,MJ-17740,OFF-ST-10000760,United States,Lancaster,Ohio,East,5,55.92,56.120000000000005,0.2,0.0035637918745545258,6.291,2016,4
2831,CA-2016-124149,2016-04-23 00:00:00.000000,20160423,2016-04-26 00:00:00.000000,First Class,MJ-17740,OFF-PA-10002923,United States,Lancaster,Ohio,East,2,78.304,78.504,0.2,0.0025476408845409152,29.363999999999997,2016,4
2832,CA-2014-148915,2014-11-01 00:00:00.000000,20141101,2014-11-05 00:00:00.000000,Standard Class,ND-18370,OFF-ST-10001128,United States,Portland,Oregon,West,5,443.92,444.12,0.2,0.0004503287399801856,-94.33299999999997,2014,11
2833,CA-2014-148915,2014-11-01 00:00:00.000000,20141101,2014-11-05 00:00:00.000000,Standard Class,ND-18370,TEC-PH-10000673,United States,Portland,Oregon,West,3,155.976,156.176,0.2,0.001280606495236144,54.5916,2014,11
2834,CA-2017-134649,2017-01-26 00:00:00.000000,20170126,2017-01-31 00:00:00.000000,Second Class,CA-11965,OFF-AR-10001547,United States,Hoover,Alabama,South,7,15.469999999999999,15.469999999999999,0.0,0.0,4.1769,2017,1
2835,CA-2017-134649,2017-01-26 00:00:00.000000,20170126,2017-01-31 00:00:00.000000,Second Class,CA-11965,OFF-BI-10001890,United States,Hoover,Alabama,South,2,7.16,7.16,0.0,0.0,3.4368,2017,1
2836,CA-2017-110842,2017-11-11 00:00:00.000000,20171111,2017-11-16 00:00:00.000000,Standard Class,GA-14725,OFF-AP-10003971,United States,Los Angeles,California,West,1,10.89,10.89,0.0,0.0,2.8314000000000004,2017,11
2837,CA-2017-110842,2017-11-11 00:00:00.000000,20171111,2017-11-16 00:00:00.000000,Standard Class,GA-14725,OFF-PA-10000520,United States,Los Angeles,California,West,3,19.44,19.44,0.0,0.0,9.3312,2017,11
2838,CA-2017-110842,2017-11-11 00:00:00.000000,20171111,2017-11-16 00:00:00.000000,Standard Class,GA-14725,OFF-BI-10000977,United States,Los Angeles,California,West,5,121.6,121.8,0.2,0.0016420361247947456,39.51999999999999,2017,11
2839,CA-2016-147368,2016-06-09 00:00:00.000000,20160609,2016-06-12 00:00:00.000000,First Class,TC-21295,TEC-MA-10002178,United States,Tallahassee,Florida,South,2,695.7,696.2,0.5,0.0007181844297615627,-27.827999999999975,2016,6
2840,US-2015-104185,2015-09-03 00:00:00.000000,20150903,2015-09-08 00:00:00.000000,Second Class,JB-15400,OFF-ST-10001526,United States,New York City,New York,East,1,120.33,120.33,0.0,0.0,31.285799999999995,2015,9
2841,US-2014-125521,2014-03-14 00:00:00.000000,20140314,2014-03-19 00:00:00.000000,Standard Class,CK-12325,FUR-CH-10003379,United States,Chesapeake,Virginia,South,4,1139.92,1139.92,0.0,0.0,284.98,2014,3
2842,US-2017-135062,2017-08-31 00:00:00.000000,20170831,2017-09-04 00:00:00.000000,Second Class,RL-19615,OFF-PA-10000100,United States,Fayetteville,North Carolina,South,7,229.544,229.744,0.2,0.000870534159760429,83.2097,2017,8
2843,CA-2017-135650,2017-03-23 00:00:00.000000,20170323,2017-03-27 00:00:00.000000,Standard Class,AC-10660,OFF-ST-10001809,United States,Huntsville,Texas,Central,2,143.728,143.928,0.2,0.0013895836807292536,-32.338800000000006,2017,3
2844,CA-2017-112865,2017-05-18 00:00:00.000000,20170518,2017-05-22 00:00:00.000000,Standard Class,BH-11710,TEC-AC-10000387,United States,Philadelphia,Pennsylvania,East,3,36.048,36.248000000000005,0.2,0.005517545795630103,-0.9012000000000011,2017,5
2845,US-2016-162852,2016-12-27 00:00:00.000000,20161227,2016-12-31 00:00:00.000000,Standard Class,BG-11695,FUR-CH-10004853,United States,Woodstock,Illinois,Central,8,845.4879999999999,845.7879999999999,0.3,0.0003546988134142362,-12.078400000000101,2016,12
2846,CA-2017-138163,2017-11-17 00:00:00.000000,20171117,2017-11-20 00:00:00.000000,First Class,XP-21865,OFF-AR-10001958,United States,Everett,Massachusetts,East,3,50.94,50.94,0.0,0.0,14.263200000000001,2017,11
2847,CA-2017-152093,2017-09-10 00:00:00.000000,20170910,2017-09-15 00:00:00.000000,Standard Class,SN-20560,OFF-BI-10003527,United States,Chicago,Illinois,Central,3,762.5939999999998,763.3939999999998,0.8,0.0010479516475109842,-1143.891,2017,9
2848,CA-2017-157854,2017-04-08 00:00:00.000000,20170408,2017-04-15 00:00:00.000000,Standard Class,DM-13345,FUR-FU-10003832,United States,Roswell,Georgia,South,6,56.28,56.28,0.0,0.0,15.758400000000002,2017,4
2849,CA-2017-157854,2017-04-08 00:00:00.000000,20170408,2017-04-15 00:00:00.000000,Standard Class,DM-13345,OFF-BI-10001359,United States,Roswell,Georgia,South,3,2690.9700000000003,2690.9700000000003,0.0,0.0,1264.7558999999999,2017,4
2850,CA-2016-123617,2016-11-28 00:00:00.000000,20161128,2016-12-03 00:00:00.000000,Standard Class,AJ-10780,OFF-BI-10002976,United States,Palm Coast,Florida,South,6,7.434000000000001,8.134,0.7,0.08605851979345955,-5.699399999999997,2016,11
2851,US-2016-128293,2016-06-02 00:00:00.000000,20160602,2016-06-05 00:00:00.000000,First Class,KC-16255,OFF-ST-10000736,United States,Philadelphia,Pennsylvania,East,1,64.784,64.98400000000001,0.2,0.003077680659854733,-12.956800000000005,2016,6
2852,CA-2017-107342,2017-12-17 00:00:00.000000,20171217,2017-12-22 00:00:00.000000,Standard Class,VF-21715,OFF-PA-10001745,United States,Columbus,Indiana,Central,4,28.16,28.16,0.0,0.0,13.235199999999999,2017,12
2853,CA-2016-136371,2016-03-19 00:00:00.000000,20160319,2016-03-21 00:00:00.000000,Second Class,SV-20935,FUR-FU-10000409,United States,Oceanside,New York,East,1,14.98,14.98,0.0,0.0,6.8908000000000005,2016,3
2854,CA-2016-136371,2016-03-19 00:00:00.000000,20160319,2016-03-21 00:00:00.000000,Second Class,SV-20935,FUR-FU-10000221,United States,Oceanside,New York,East,4,20.32,20.32,0.0,0.0,6.908799999999999,2016,3
2855,CA-2017-137344,2017-08-20 00:00:00.000000,20170820,2017-08-20 00:00:00.000000,Same Day,EM-13810,OFF-ST-10000344,United States,Franklin,Massachusetts,East,3,40.29,40.29,0.0,0.0,10.475399999999999,2017,8
2856,CA-2017-169810,2017-07-25 00:00:00.000000,20170725,2017-07-31 00:00:00.000000,Standard Class,RB-19360,OFF-LA-10003663,United States,Sioux Falls,South Dakota,Central,7,20.23,20.23,0.0,0.0,9.5081,2017,7
2857,CA-2016-128594,2016-08-26 00:00:00.000000,20160826,2016-08-29 00:00:00.000000,First Class,DJ-13510,FUR-CH-10001215,United States,San Diego,California,West,4,1603.1360000000002,1603.3360000000002,0.2,0.00012473991727248685,100.19599999999997,2016,8
2858,CA-2016-154690,2016-08-15 00:00:00.000000,20160815,2016-08-17 00:00:00.000000,Second Class,CC-12370,FUR-CH-10000988,United States,Fayetteville,North Carolina,South,2,225.29600000000002,225.496,0.2,0.0008869336928371235,22.529599999999995,2016,8
2859,CA-2017-138975,2017-05-19 00:00:00.000000,20170519,2017-05-23 00:00:00.000000,Standard Class,SC-20380,TEC-AC-10003441,United States,Atlanta,Georgia,South,4,67.8,67.8,0.0,0.0,4.067999999999998,2017,5
2860,CA-2017-138975,2017-05-19 00:00:00.000000,20170519,2017-05-23 00:00:00.000000,Standard Class,SC-20380,TEC-PH-10004389,United States,Atlanta,Georgia,South,3,377.96999999999997,377.96999999999997,0.0,0.0,98.27220000000001,2017,5
2861,CA-2017-138975,2017-05-19 00:00:00.000000,20170519,2017-05-23 00:00:00.000000,Standard Class,SC-20380,FUR-BO-10004695,United States,Atlanta,Georgia,South,9,1628.82,1628.82,0.0,0.0,374.6285999999999,2017,5
2862,CA-2017-138975,2017-05-19 00:00:00.000000,20170519,2017-05-23 00:00:00.000000,Standard Class,SC-20380,OFF-PA-10000100,United States,Atlanta,Georgia,South,7,286.93,286.93,0.0,0.0,140.5957,2017,5
2863,CA-2017-106537,2017-08-12 00:00:00.000000,20170812,2017-08-17 00:00:00.000000,Standard Class,RH-19495,OFF-PA-10000223,United States,Orlando,Florida,South,4,20.736000000000004,20.936000000000003,0.2,0.009552923194497515,7.2576,2017,8
2864,US-2017-103828,2017-08-13 00:00:00.000000,20170813,2017-08-13 00:00:00.000000,Same Day,JK-15370,OFF-ST-10001325,United States,San Francisco,California,West,3,31.44,31.44,0.0,0.0,8.488800000000001,2017,8
2865,US-2017-103828,2017-08-13 00:00:00.000000,20170813,2017-08-13 00:00:00.000000,Same Day,JK-15370,OFF-AP-10004249,United States,San Francisco,California,West,7,83.79,83.79,0.0,0.0,22.623299999999997,2017,8
2866,US-2017-103828,2017-08-13 00:00:00.000000,20170813,2017-08-13 00:00:00.000000,Same Day,JK-15370,OFF-AR-10000588,United States,San Francisco,California,West,3,59.519999999999996,59.519999999999996,0.0,0.0,15.475200000000001,2017,8
2867,US-2017-103828,2017-08-13 00:00:00.000000,20170813,2017-08-13 00:00:00.000000,Same Day,JK-15370,OFF-SU-10000946,United States,San Francisco,California,West,4,31.92,31.92,0.0,0.0,9.256799999999998,2017,8
2868,CA-2016-115588,2016-11-10 00:00:00.000000,20161110,2016-11-12 00:00:00.000000,Second Class,AF-10885,OFF-SU-10001225,United States,Toledo,Ohio,East,5,14.720000000000002,14.920000000000002,0.2,0.013404825737265414,-3.312000000000001,2016,11
2869,CA-2016-115588,2016-11-10 00:00:00.000000,20161110,2016-11-12 00:00:00.000000,Second Class,AF-10885,OFF-ST-10001558,United States,Toledo,Ohio,East,3,38.976,39.176,0.2,0.005105166428425567,-2.436,2016,11
2870,CA-2017-143861,2017-06-12 00:00:00.000000,20170612,2017-06-19 00:00:00.000000,Standard Class,LC-16885,FUR-FU-10001546,United States,Saint Petersburg,Florida,South,2,17.088,17.288,0.2,0.01156871818602499,1.0679999999999996,2017,6
2871,CA-2014-148040,2014-03-22 00:00:00.000000,20140322,2014-03-26 00:00:00.000000,Standard Class,BF-11275,OFF-PA-10002581,United States,Tucson,Arizona,West,3,74.352,74.552,0.2,0.0026826912758879705,23.234999999999992,2014,3
2872,CA-2014-148040,2014-03-22 00:00:00.000000,20140322,2014-03-26 00:00:00.000000,Standard Class,BF-11275,FUR-CH-10001482,United States,Tucson,Arizona,West,3,314.352,314.55199999999996,0.2,0.0006358249192502354,-35.36460000000001,2014,3
2873,CA-2017-135167,2017-06-15 00:00:00.000000,20170615,2017-06-20 00:00:00.000000,Standard Class,SC-20800,OFF-AR-10002399,United States,Los Angeles,California,West,1,4.26,4.26,0.0,0.0,1.7466,2017,6
2874,CA-2017-137022,2017-11-16 00:00:00.000000,20171116,2017-11-22 00:00:00.000000,Standard Class,SW-20275,OFF-ST-10001963,United States,San Diego,California,West,8,811.28,811.28,0.0,0.0,24.33839999999998,2017,11
2875,US-2017-102638,2017-12-29 00:00:00.000000,20171229,2017-12-31 00:00:00.000000,First Class,MC-17845,OFF-FA-10002988,United States,New York City,New York,East,3,6.029999999999999,6.029999999999999,0.0,0.0,2.9547,2017,12
2876,US-2016-167339,2016-01-21 00:00:00.000000,20160121,2016-01-23 00:00:00.000000,Second Class,TD-20995,FUR-CH-10004289,United States,San Diego,California,West,2,153.568,153.768,0.2,0.0013006607356537121,-5.758800000000015,2016,1
